user_id,algorithm,mrr,map,ndcg,precision_at_1,precision_at_2,precision_at_3,precision_at_4,precision_at_5,precision_at_10
20,CS-PLUS,0.5,0.40888888888888886,0.767336521466837,0.0,0.5,0.3333333333333333,0.5,0.4,0.5
20,SC,0.3333333333333333,0.14583333333333331,0.6443742203662116,0.0,0.0,0.3333333333333333,0.25,0.2,0.2
20,SC+SA,0.2,0.13333333333333333,0.49394621002106465,0.0,0.0,0.0,0.0,0.2,0.2
21,B1,1.0,0.35789473684210527,0.8092269089001151,1.0,0.5,0.3333333333333333,0.25,0.4,0.3
21,CS-PLUS,0.3333333333333333,0.45147392290249433,0.6728975565130405,0.0,0.0,0.3333333333333333,0.5,0.6,0.6
21,SC,1.0,0.4754285714285714,0.8277253498583691,1.0,0.5,0.3333333333333333,0.25,0.4,0.5
21,SC+SA,0.3333333333333333,0.10256410256410256,0.769315970125987,0.0,0.0,0.3333333333333333,0.25,0.2,0.1
22,B1,1.0,0.9366366366366368,0.9664916549991327,1.0,1.0,1.0,1.0,1.0,0.9
22,CS-PLUS,1.0,0.7473630312339989,0.9061042119637027,1.0,1.0,0.6666666666666666,0.75,0.8,0.7
22,SC,1.0,0.5946666666666667,0.917348448398884,1.0,0.5,0.6666666666666666,0.75,0.8,0.5
22,SC+SA,1.0,0.6888888888888889,0.8373215220008036,1.0,1.0,1.0,0.75,0.6,0.6
23,B1,1.0,1.0,0.9769101558249215,1.0,1.0,1.0,1.0,1.0,1.0
23,CS-PLUS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,SC,0.14285714285714285,0.04395604395604395,0.7132869050174936,0.0,0.0,0.0,0.0,0.0,0.1
23,SC+SA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
24,B1,1.0,0.7235023041474654,0.9311201198832417,1.0,0.5,0.6666666666666666,0.75,0.8,0.7
24,CS-PLUS,0.5,0.7644358644358644,0.8122872322985915,0.0,0.5,0.6666666666666666,0.75,0.8,0.9
24,SC,1.0,0.7301075268817204,0.9099558071551138,1.0,1.0,1.0,0.75,0.6,0.7
24,SC+SA,0.3333333333333333,0.3776507936507937,0.7266269889774397,0.0,0.0,0.3333333333333333,0.25,0.4,0.5
25,B1,1.0,0.8545259545259544,0.9621959604571004,1.0,1.0,0.6666666666666666,0.75,0.8,0.9
25,CS-PLUS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25,SC,0.3333333333333333,0.6049486461251167,0.7314296912386347,0.0,0.0,0.3333333333333333,0.5,0.6,0.8
25,SC+SA,1.0,0.8815529815529815,0.9425158248775565,1.0,1.0,1.0,0.75,0.8,0.9
26,B1,0.3333333333333333,0.3733333333333333,0.7509375749054776,0.0,0.0,0.3333333333333333,0.5,0.4,0.5
26,CS-PLUS,0.3333333333333333,0.4972789115646258,0.8631142861148758,0.0,0.0,0.3333333333333333,0.5,0.6,0.6
26,SC,1.0,0.8870967741935484,0.9976530913694283,1.0,1.0,1.0,1.0,1.0,0.7
26,SC+SA,1.0,0.5087719298245613,0.960362536277153,1.0,0.5,0.6666666666666666,0.75,0.6,0.3
27,B1,0.3333333333333333,0.5156682027649769,0.6690759273329963,0.0,0.0,0.3333333333333333,0.5,0.6,0.7
27,CS-PLUS,1.0,0.4168253968253968,0.6401541042375781,1.0,0.5,0.3333333333333333,0.25,0.2,0.5
27,SC,1.0,0.972972972972973,0.9959963733443777,1.0,1.0,1.0,1.0,1.0,0.9
27,SC+SA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28,B1,0.2,0.1912280701754386,0.6505548494904224,0.0,0.0,0.0,0.0,0.2,0.3
28,CS-PLUS,1.0,0.5705215419501133,0.8686026652909471,1.0,0.5,0.6666666666666666,0.5,0.6,0.6
28,SC,0.2,0.06153846153846154,0.5016606679297232,0.0,0.0,0.0,0.0,0.2,0.1
28,SC+SA,0.125,0.038461538461538464,0.43240464464796025,0.0,0.0,0.0,0.0,0.0,0.1
29,B1,1.0,0.8245775729646697,0.8720338755612639,1.0,1.0,1.0,1.0,0.8,0.7
29,CS-PLUS,0.14285714285714285,0.15288220551378445,0.6854181338737854,0.0,0.0,0.0,0.0,0.0,0.3
29,SC,0.5,0.4888888888888889,0.7285596828549417,0.0,0.5,0.3333333333333333,0.5,0.6,0.6
29,SC+SA,1.0,0.8571428571428571,0.8588375927802315,1.0,1.0,1.0,1.0,1.0,0.6
30,B1,0.3333333333333333,0.45028571428571423,0.7618525640771662,0.0,0.0,0.3333333333333333,0.5,0.6,0.5
30,CS-PLUS,1.0,0.665079365079365,0.9422882716014277,1.0,1.0,1.0,0.75,0.6,0.6
30,SC,1.0,0.5919501133786848,0.9296587255801899,1.0,0.5,0.6666666666666666,0.75,0.6,0.6
30,SC+SA,1.0,0.876984126984127,0.8674139056650834,1.0,1.0,1.0,1.0,0.8,0.8
31,B1,1.0,0.5126262626262627,0.9294688664047217,1.0,1.0,0.6666666666666666,0.5,0.4,0.4
31,CS-PLUS,0.5,0.3157894736842105,0.8773987560028309,0.0,0.5,0.3333333333333333,0.5,0.4,0.3
31,SC,0.5,0.42510822510822505,0.7566400768759265,0.0,0.5,0.6666666666666666,0.5,0.6,0.4
31,SC+SA,1.0,0.4411027568922305,0.9395461423977804,1.0,0.5,0.6666666666666666,0.5,0.4,0.3
32,B1,0.125,0.08680555555555555,0.8013111662078951,0.0,0.0,0.0,0.0,0.0,0.2
32,CS-PLUS,1.0,0.7733333333333333,0.9918439996452071,1.0,1.0,1.0,1.0,0.8,0.5
32,SC,0.0,0.0,0.9219397334205257,0.0,0.0,0.0,0.0,0.0,0.0
32,SC+SA,0.5,0.225,0.820436432376217,0.0,0.5,0.3333333333333333,0.25,0.4,0.2
33,B1,1.0,0.8088069636456732,0.9808749462926389,1.0,1.0,1.0,0.75,0.8,0.7
33,CS-PLUS,0.25,0.19298245614035084,0.7776950346909268,0.0,0.0,0.0,0.25,0.2,0.3
33,SC,1.0,0.8088069636456732,0.9808749462926389,1.0,1.0,1.0,0.75,0.8,0.7
33,SC+SA,0.25,0.4791090629800307,0.8390554019256353,0.0,0.0,0.0,0.25,0.4,0.7
34,B1,0.3333333333333333,0.3232323232323232,0.7174168169674663,0.0,0.0,0.3333333333333333,0.5,0.4,0.4
34,CS-PLUS,1.0,0.631578947368421,0.989811064393159,1.0,1.0,1.0,0.75,0.6,0.3
34,SC,0.2,0.13333333333333333,0.787825960538923,0.0,0.0,0.0,0.0,0.2,0.2
34,SC+SA,1.0,0.6088888888888888,0.9303514576001574,1.0,1.0,0.6666666666666666,0.75,0.6,0.5
35,B1,0.0,0.0,0.7469225606551939,0.0,0.0,0.0,0.0,0.0,0.0
35,CS-PLUS,0.0,0.0,0.7154761768347409,0.0,0.0,0.0,0.0,0.0,0.0
35,SC,0.125,0.038461538461538464,0.7745104286535527,0.0,0.0,0.0,0.0,0.0,0.1
35,SC+SA,0.0,0.0,0.8951321078274697,0.0,0.0,0.0,0.0,0.0,0.0
36,B1,1.0,1.0,0.9279390216496778,1.0,1.0,1.0,1.0,1.0,1.0
36,CS-PLUS,1.0,1.0,0.9621347498842012,1.0,1.0,1.0,1.0,1.0,1.0
36,SC,1.0,0.9621621621621622,0.7788761674646903,1.0,1.0,1.0,1.0,1.0,0.9
36,SC+SA,0.3333333333333333,0.42698412698412697,0.5993848387773297,0.0,0.0,0.3333333333333333,0.5,0.4,0.6
37,B1,1.0,0.3214285714285714,0.8283750461315749,1.0,0.5,0.3333333333333333,0.25,0.2,0.2
37,CS-PLUS,1.0,0.3,0.8912463372493223,1.0,0.5,0.3333333333333333,0.25,0.2,0.2
37,SC,0.5,0.5103174603174604,0.6738581092083458,0.0,0.5,0.6666666666666666,0.75,0.6,0.6
37,SC+SA,0.5,0.34545454545454546,0.6895613571468963,0.0,0.5,0.3333333333333333,0.25,0.4,0.4
38,B1,1.0,1.0,0.9516571734943672,1.0,1.0,1.0,1.0,1.0,1.0
38,CS-PLUS,1.0,1.0,0.9885145588322188,1.0,1.0,1.0,1.0,1.0,1.0
38,SC,1.0,0.9366366366366368,0.9932530875497988,1.0,1.0,1.0,1.0,1.0,0.9
38,SC+SA,1.0,0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,0.9
39,B1,0.5,0.31578947368421045,0.710003938102634,0.0,0.5,0.6666666666666666,0.5,0.4,0.3
39,CS-PLUS,1.0,0.9211926211926211,0.8791023546853944,1.0,1.0,1.0,1.0,1.0,0.9
39,SC,1.0,0.9133986928104576,0.9938804013488206,1.0,1.0,1.0,1.0,1.0,0.8
39,SC+SA,1.0,1.0,0.8536202661245367,1.0,1.0,1.0,1.0,1.0,1.0
40,B1,1.0,0.4436825396825397,0.7967597962125246,1.0,0.5,0.3333333333333333,0.25,0.4,0.5
40,CS-PLUS,1.0,0.648,0.9325107870526242,1.0,1.0,0.6666666666666666,0.75,0.8,0.5
40,SC,0.25,0.2968253968253968,0.6390443300694693,0.0,0.0,0.0,0.25,0.2,0.5
40,SC+SA,0.3333333333333333,0.3102453102453102,0.6602866855542286,0.0,0.0,0.3333333333333333,0.5,0.4,0.4
41,B1,0.1,0.03076923076923077,0.35274255347194045,0.0,0.0,0.0,0.0,0.0,0.1
41,CS-PLUS,0.1,0.03076923076923077,0.17197854385792932,0.0,0.0,0.0,0.0,0.0,0.1
41,SC,1.0,0.6978494623655914,0.6932128642417422,1.0,1.0,0.6666666666666666,0.75,0.6,0.7
41,SC+SA,0.07142857142857142,0.0,0.4097028564418454,0.0,0.0,0.0,0.0,0.0,0.0
42,B1,0.3333333333333333,0.29696969696969694,0.6251855784220861,0.0,0.0,0.3333333333333333,0.25,0.4,0.4
42,CS-PLUS,1.0,0.5914285714285714,0.9057662121776416,1.0,1.0,0.6666666666666666,0.5,0.4,0.5
42,SC,0.5,0.2696969696969697,0.6580875002650448,0.0,0.5,0.3333333333333333,0.25,0.2,0.4
42,SC+SA,1.0,0.7272727272727273,1.0,1.0,1.0,1.0,1.0,0.8,0.4
43,B1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
43,CS-PLUS,0.0,0.0,0.8387049725241668,0.0,0.0,0.0,0.0,0.0,0.0
43,SC,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
43,SC+SA,1.0,0.32046783625730996,0.8435145038134246,1.0,0.5,0.3333333333333333,0.25,0.2,0.3
44,B1,1.0,0.3606060606060606,0.8509833584224092,1.0,0.5,0.3333333333333333,0.25,0.2,0.4
44,CS-PLUS,0.25,0.2647907647907648,0.6801761418860738,0.0,0.0,0.0,0.25,0.2,0.4
44,SC,1.0,1.0,0.9921139630096433,1.0,1.0,1.0,1.0,1.0,1.0
44,SC+SA,0.5,0.6125960061443932,0.8391569645996781,0.0,0.5,0.6666666666666666,0.75,0.6,0.7
45,B1,0.25,0.11805555555555555,0.770287791106781,0.0,0.0,0.0,0.25,0.2,0.2
45,CS-PLUS,1.0,0.9366366366366368,0.8604033569288356,1.0,1.0,1.0,1.0,1.0,0.9
45,SC,1.0,0.9366366366366368,0.8935728134582064,1.0,1.0,1.0,1.0,1.0,0.9
45,SC+SA,1.0,0.6038548752834466,0.9137482916145977,1.0,1.0,0.6666666666666666,0.5,0.4,0.6
46,B1,0.2,0.305015873015873,0.7189326888004351,0.0,0.0,0.0,0.0,0.2,0.5
46,CS-PLUS,0.25,0.287012987012987,0.6938029303943285,0.0,0.0,0.0,0.25,0.4,0.4
46,SC,1.0,0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,0.9
46,SC+SA,0.3333333333333333,0.34444444444444444,0.839368710389879,0.0,0.0,0.3333333333333333,0.5,0.4,0.5
47,B1,1.0,0.8545259545259544,0.9555111517698205,1.0,1.0,0.6666666666666666,0.75,0.8,0.9
47,CS-PLUS,1.0,0.8545259545259544,0.9621959604571004,1.0,1.0,0.6666666666666666,0.75,0.8,0.9
47,SC,1.0,0.9501501501501503,0.9940080864510004,1.0,1.0,1.0,1.0,1.0,0.9
47,SC+SA,1.0,0.9366366366366368,0.9899525545489791,1.0,1.0,1.0,1.0,1.0,0.9
48,B1,1.0,0.631578947368421,0.9894483031751524,1.0,1.0,1.0,0.75,0.6,0.3
48,CS-PLUS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
48,SC,1.0,1.0,0.8400944472475025,1.0,1.0,1.0,1.0,1.0,1.0
48,SC+SA,1.0,0.613978494623656,0.8821568883857752,1.0,0.5,0.3333333333333333,0.5,0.6,0.7
49,B1,1.0,0.43511111111111106,0.791458505747911,1.0,0.5,0.3333333333333333,0.25,0.4,0.5
49,CS-PLUS,1.0,0.742203548085901,0.9281640027355177,1.0,1.0,0.6666666666666666,0.5,0.6,0.8
49,SC,1.0,0.6472789115646258,0.9048417511457523,1.0,0.5,0.6666666666666666,0.75,0.8,0.6
49,SC+SA,1.0,0.6,0.9090869514094492,1.0,1.0,0.6666666666666666,0.75,0.6,0.5
50,B1,1.0,0.4525714285714285,0.8609102630153157,1.0,0.5,0.3333333333333333,0.25,0.4,0.5
50,CS-PLUS,0.5,0.43650793650793657,0.853238782145752,0.0,0.5,0.3333333333333333,0.25,0.4,0.6
50,SC,1.0,1.0,0.9732911854551313,1.0,1.0,1.0,1.0,1.0,1.0
50,SC+SA,1.0,0.972972972972973,0.873711608534998,1.0,1.0,1.0,1.0,1.0,0.9
51,B1,1.0,0.6462877624167946,0.8687055252966567,1.0,0.5,0.3333333333333333,0.5,0.6,0.7
51,CS-PLUS,1.0,0.507936507936508,0.8443754304661975,1.0,0.5,0.3333333333333333,0.25,0.4,0.6
51,SC,1.0,0.433015873015873,0.790109257431398,1.0,0.5,0.3333333333333333,0.25,0.2,0.5
51,SC+SA,0.3333333333333333,0.18596491228070175,0.5502943104132701,0.0,0.0,0.3333333333333333,0.25,0.2,0.3
53,B1,0.0,0.0,0.6572023019102101,0.0,0.0,0.0,0.0,0.0,0.0
53,CS-PLUS,0.0,0.0,0.8259896754927478,0.0,0.0,0.0,0.0,0.0,0.0
53,SC,0.2,0.13333333333333333,0.588559427842317,0.0,0.0,0.0,0.0,0.2,0.2
53,SC+SA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
54,B1,1.0,0.8571428571428571,0.9993845878192994,1.0,1.0,1.0,1.0,1.0,0.6
54,CS-PLUS,0.5,0.2152046783625731,0.6520853395448996,0.0,0.5,0.3333333333333333,0.25,0.2,0.3
54,SC,1.0,0.5223665223665223,0.8805966758637284,1.0,1.0,0.6666666666666666,0.5,0.4,0.4
54,SC+SA,0.3333333333333333,0.3281385281385281,0.7430764271615194,0.0,0.0,0.3333333333333333,0.25,0.4,0.4
55,B1,1.0,0.9031746031746032,0.9792338515943722,1.0,1.0,1.0,1.0,0.8,0.9
55,CS-PLUS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
55,SC,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
55,SC+SA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
57,B1,1.0,0.496969696969697,0.7477404775156002,1.0,1.0,0.6666666666666666,0.5,0.4,0.4
57,CS-PLUS,0.3333333333333333,0.3645021645021645,0.7715429495830579,0.0,0.0,0.3333333333333333,0.5,0.6,0.4
57,SC,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
57,SC+SA,1.0,1.0,0.8427833881259992,1.0,1.0,1.0,1.0,1.0,1.0
58,B1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
58,CS-PLUS,1.0,0.8550887021475255,0.9797568404773863,1.0,1.0,1.0,1.0,0.8,0.8
58,SC,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
58,SC+SA,1.0,1.0,0.9968992485208047,1.0,1.0,1.0,1.0,1.0,1.0
59,SC,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
60,B1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
60,CS-PLUS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
60,SC,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
60,SC+SA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
61,B1,0.5,0.4947278911564626,0.7001317576399276,0.0,0.5,0.6666666666666666,0.5,0.4,0.6
61,CS-PLUS,0.16666666666666666,0.09166666666666667,0.5210894408205682,0.0,0.0,0.0,0.0,0.0,0.2
61,SC,0.5,0.7644358644358644,0.7615895875200094,0.0,0.5,0.6666666666666666,0.75,0.8,0.9
61,SC+SA,1.0,0.3333333333333333,0.9475739996018123,1.0,0.5,0.3333333333333333,0.25,0.2,0.2
62,B1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
62,CS-PLUS,0.25,0.17543859649122806,0.6850601940039793,0.0,0.0,0.0,0.25,0.2,0.3
62,SC,1.0,0.3076923076923077,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,0.1
62,SC+SA,0.0,0.0,0.9974107951707967,0.0,0.0,0.0,0.0,0.0,0.0
63,B1,0.25,0.18596491228070175,0.32682436005056026,0.0,0.0,0.0,0.25,0.2,0.3
63,CS-PLUS,1.0,0.5,0.43444050352097024,1.0,1.0,0.6666666666666666,0.5,0.4,0.3
63,SC,0.5,0.5494623655913978,0.5293975064791349,0.0,0.5,0.3333333333333333,0.5,0.6,0.7
63,SC+SA,0.5,0.4121212121212121,0.4237734086066242,0.0,0.5,0.3333333333333333,0.5,0.6,0.4
66,B1,1.0,0.3055555555555556,0.7038705283171057,1.0,0.5,0.3333333333333333,0.25,0.2,0.2
66,CS-PLUS,1.0,0.8095238095238095,0.9561953178204188,1.0,1.0,1.0,1.0,1.0,0.6
66,SC,0.5,0.7644358644358644,0.8500549410924442,0.0,0.5,0.6666666666666666,0.75,0.8,0.9
66,SC+SA,1.0,0.5817460317460317,0.8485517664617017,1.0,0.5,0.6666666666666666,0.75,0.6,0.6
67,SC,0.16666666666666666,0.28349206349206346,0.6916992115651142,0.0,0.0,0.0,0.0,0.0,0.5
68,B1,1.0,0.9031746031746032,0.8889008106698189,1.0,1.0,1.0,1.0,0.8,0.9
68,CS-PLUS,0.5,0.384,0.5269200570803245,0.0,0.5,0.3333333333333333,0.25,0.4,0.5
68,SC,0.5,0.6915032679738563,0.7728084993052076,0.0,0.5,0.6666666666666666,0.75,0.8,0.8
68,SC+SA,1.0,0.8545259545259544,0.787007968098632,1.0,1.0,0.6666666666666666,0.75,0.8,0.9
70,B1,1.0,1.0,0.9968992485208047,1.0,1.0,1.0,1.0,1.0,1.0
70,CS-PLUS,1.0,1.0,0.8251363026704317,1.0,1.0,1.0,1.0,1.0,1.0
70,SC,0.3333333333333333,0.5091836734693878,0.7650992915406654,0.0,0.0,0.3333333333333333,0.5,0.6,0.6
70,SC+SA,0.5,0.22807017543859648,0.7490190128137708,0.0,0.5,0.3333333333333333,0.25,0.2,0.3
71,B1,1.0,0.864516129032258,0.841751478810064,1.0,1.0,1.0,1.0,1.0,0.7
71,CS-PLUS,1.0,0.406015037593985,0.8876532594251859,1.0,0.5,0.3333333333333333,0.5,0.4,0.3
71,SC,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
71,SC+SA,1.0,1.0,0.9061948259289133,1.0,1.0,1.0,1.0,1.0,1.0
72,B1,0.5,0.6618113912231559,0.786084428881649,0.0,0.5,0.6666666666666666,0.75,0.6,0.8
