news_id,author_id,text,likes_count,retweets_count,comments_count,quote_count,mentioned_user_ids,mentions_raw,urls_raw,mentions_count,topic,subtopic,created_at,sentiment_score,diversity_score,context_score,recency_score_oracle,oracle_social_capital_score,urls_count,sentiment_impact,engagement_score,content_relevance,network_influence,author_influence,content_virality,recency_score,social_capital_v2,state_art_score,b1_score,recency_score_v3,diversity_score_v3,context_score_v3,mentions_strength_score,author_strength_score,token_count,scsa_plus_score,user_id,reputation_score,influence_score_v3,user_strength_score,combined_text,pca1_score,pca_variance_explained,pca_n_components
1369281593693646851,1367531,"Vanita Gupta, associate AG nominee who faces hearing Tuesday, is Biden's wealthiest nominee

https://t.co/YEUggotDY7",72,20,40,1,,,{'https://t.co/yeuggotdy7'},0,Notícias,Do Mundo,2021-03-09T13:39:06.0000000+00:00,-0.1264989376068115,0.875,0.205737830726729,0.559621211239313,90.70381909881844,1,0.3516355922618601,-0.15668343744527682,0.0005634656708145298,1,0.0,-0.3054606575944614,0.9310554365295094,0.20855705833803345,-0.1561199717744623,133,0.6530264882272632,0.875,0.205737830726729,0.0,0.8248156189449402,13,88.09689981159443,1367531,0.16666666666666669,4.948893713669641,0.8248156189449402,"Vanita Gupta, associate AG nominee who faces hearing Tuesday, is Biden's wealthiest nominee

https://t.co/YEUggotDY7",-0.5567704328496197,0.9502836798080598,678
1369388544003895298,5988062,Women’s participation in America's labour force has not been this low since 1987 https://t.co/u1XA8K5FgQ,85,40,8,4,,,{'https://t.co/u1xa8k5fgq'},0,Notícias,Do Mundo,2021-03-09T20:44:05.0000000+00:00,-0.1305131018161773,1.0,0.220297309481476,0.5596259300596713,105.33295701016152,1,0.29459971368435955,-0.1592422784933099,0.0007961786655755003,1,0.0,-0.299900901816415,0.939335433969382,0.19724063258968355,-0.15844609982773442,137,0.6554863089758449,1.0,0.220297309481476,0.0,0.58112329396323,13,89.01597194502823,5988062,0.17355371900826447,3.3483770747405157,0.58112329396323,Women’s participation in America's labour force has not been this low since 1987 https://t.co/u1XA8K5FgQ,-0.41989933004707225,0.9502836798080598,678
1369253885932617735,1367531,"Locked up? Thief brings stolen $200G McLaren to get new locks, gets caught instead

https://t.co/XOPEdInp5Z",209,40,22,5,,,{'https://t.co/xopedinp5z'},0,Notícias,Do Mundo,2021-03-09T11:49:00.0000000+00:00,-0.191228449344635,0.9,0.2106758343181941,0.5596199971269015,183.05767574600503,1,-0.5680837762795342,-0.15652149025399514,0.0007194847640590998,1,0.0,-0.2992680050589791,0.92892227552626,0.02529604314020803,-0.15580200548993606,276,0.6524416980627822,0.9,0.2106758343181941,0.0,0.8248156189449402,14,178.72693720342974,1367531,0.16666666666666669,4.948893713669641,0.8248156189449402,"Locked up? Thief brings stolen $200G McLaren to get new locks, gets caught instead

https://t.co/XOPEdInp5Z",0.16210169300692018,0.9502836798080598,678
1369010885075812352,1367531,Timeline of Cuomo scandals reveals CNN’s involvement in pushing glowing narrative of embattled governor https://t.co/7kEEm043Tv,487,136,149,20,,,{'https://t.co/7keem043tv'},0,Notícias,Do Mundo,2021-03-08T19:43:24.0000000+00:00,-0.2237928807735443,1.0,0.20190493117288,0.5596093539327034,526.1457808602514,1,-1.030780581903748,-0.13196109010154505,0.0007351849890855696,1,0.0,-0.272201439269895,0.9104221599611007,-0.05962144133023102,-0.1312259051124595,792,0.6480119614037061,1.0,0.20190493117288,0.0,0.8248156189449402,14,502.2265853239639,1367531,0.16666666666666669,4.948893713669641,0.8248156189449402,Timeline of Cuomo scandals reveals CNN’s involvement in pushing glowing narrative of embattled governor https://t.co/7kEEm043Tv,-1.120242540415161,0.9502836798080598,678
1369523963974549504,87818409,It’s been a year since lockdown devastated the arts. Here’s what the industry needs now | Esther Anatolitis https://t.co/6XAhy3v1Ty,58,22,6,0,,,{'https://t.co/6xahy3v1ty'},0,Notícias,Do Mundo,2021-03-10T05:42:12.0000000+00:00,-0.2275257408618927,0.9090909090909092,0.191023168234983,0.5596318733573249,67.2118563148972,1,-1.0838195069803764,-0.16112478019566467,0.0009509149278829334,1,0.0,-0.30572744780132344,0.9499253513511797,-0.079371419229764,-0.16017386526778174,86,0.6591905302062394,0.9090909090909092,0.191023168234983,0.0,0.6068312010288242,18,58.47477829101451,87818409,0.17355371900826447,3.4965035868803676,0.6068312010288242,It’s been a year since lockdown devastated the arts. Here’s what the industry needs now | Esther Anatolitis https://t.co/6XAhy3v1Ty,-0.8610845985706738,0.9502836798080598,678
1369483207935225856,14173315,"Opinion | Judi Ketteler: I'm a die-hard Democrat, but Republicans are the only ones listening to me now. - @NBCNewsTHINK https://t.co/vYFrQmRyW1",34,10,31,4,905416143313219584,{'905416143313219584'},{'https://t.co/vyfrqmryw1'},1,Notícias,Do Mundo,2021-03-10T03:00:15.0000000+00:00,-0.1469333469867706,1.0,0.1917285543466312,0.5596300498379493,54.95105545052567,1,0.061290097805265134,-0.15804518972667914,0.0013306108764490432,2,1.0,-0.30539250007502283,0.9467257435029779,0.4503758537835047,-0.1567145788502301,79,0.6579922966170143,1.0,0.1917285543466312,0.0,0.5901606350293432,20,51.179883902927614,14173315,0.16666666666666669,3.540963810176059,0.5901606350293432,"Opinion | Judi Ketteler: I'm a die-hard Democrat, but Republicans are the only ones listening to me now. - @NBCNewsTHINK https://t.co/vYFrQmRyW1",-0.12458147943161389,0.9502836798080598,678
1369439516679942144,87818409,Coronavirus live news: Brazil sees record deaths; Japan may stage Olympics without overseas spectators https://t.co/5uhzeoWxjD,48,31,6,1,,,{'https://t.co/5uhzeowxjd'},0,Notícias,Do Mundo,2021-03-10T00:06:38.0000000+00:00,-0.2010569274425506,1.0,0.2070875086304436,0.55962817025065,70.06941776821338,1,-0.707733241063861,-0.16061906958197747,0.0007849750811575573,1,0.0,-0.3034470715663051,0.9433076087866911,-0.0038581742695666943,-0.15983409450081992,86,0.656791519707975,1.0,0.2070875086304436,0.0,0.6068312010288242,14,57.675437120829685,87818409,0.17355371900826447,3.4965035868803676,0.6068312010288242,Coronavirus live news: Brazil sees record deaths; Japan may stage Olympics without overseas spectators https://t.co/5uhzeoWxjD,-0.5101233133293812,0.9502836798080598,678
1370144518100684802,28785486,"As Americans prepare to ""spring forward"" one hour on Sunday for daylight saving time, some senators are hoping to make the switch permanent. https://t.co/SzMxGwm26D",131,33,22,10,,,{'https://t.co/szmxgwm26d'},0,Notícias,Do Mundo,2021-03-11T22:48:03.0000000+00:00,-0.1675083339214325,1.0,0.1558826683471759,0.5596590996745001,132.16677820015363,1,-0.23105281477439576,-0.15655290341047787,0.0010701178311115459,1,0.0,-0.29738489419880787,1.0,0.0929543905093668,-0.15548278557936632,196,1.0,1.0,0.1558826683471759,0.0,1.4500165415063881,23,189.60589920985356,28785486,0.31506849315068497,4.602226414346362,1.4500165415063881,"As Americans prepare to ""spring forward"" one hour on Sunday for daylight saving time, some senators are hoping to make the switch permanent. https://t.co/SzMxGwm26D",-1.697895933304886,0.9502836798080598,678
1368604102989541376,1367531,"'West Side Story' star George Chakiris recalls working with Marilyn Monroe, Natalie Wood: 'I'm very lucky' https://t.co/WBgE9oNM0u",173,22,18,3,,,{'https://t.co/wbge9onm0u'},0,Notícias,Do Mundo,2021-03-07T16:47:00.0000000+00:00,0.0284115374088287,1.0,0.2026263663705222,0.5595915569055147,138.33250283490057,1,2.552705250239519,-0.15839751858263837,0.0007768132121181307,1,0.0,-0.3038287575290156,0.8802741596263652,0.6486340332208983,-0.15762070537052023,216,0.6424679667865035,1.0,0.2026263663705222,0.0,0.8248156189449402,16,138.79071142239496,1367531,0.16666666666666669,4.948893713669641,0.8248156189449402,"'West Side Story' star George Chakiris recalls working with Marilyn Monroe, Natalie Wood: 'I'm very lucky' https://t.co/WBgE9oNM0u",0.15492941898078222,0.9502836798080598,678
1369460811760988160,28785486,"RT @ABCWorldNews: RELIEF BILL VOTE: Pres. Biden’s $1.9 trillion COVID-19 relief bill has made it back to the House, where it is expected to…",0,50,0,0,86141342,{'86141342'},,1,Notícias,Do Mundo,2021-03-10T01:31:15.0000000+00:00,-0.1342864036560058,1.0,0.1472379088724544,0.5596290862246279,59.40307127992188,0,0.24098616567090703,-0.16097292096338425,0.0012671542898669628,1,1.0,-0.3006019560932895,0.9449719825718722,0.2861958841901491,-0.1597057666735173,50,0.6573666126922063,1.0,0.1472379088724544,0.0,1.4500165415063881,24,34.57567899495561,28785486,0.31506849315068497,4.602226414346362,1.4500165415063881,"RT @ABCWorldNews: RELIEF BILL VOTE: Pres. Biden’s $1.9 trillion COVID-19 relief bill has made it back to the House, where it is expected to…",-3.372878904360285,0.9502836798080598,678
1369325020258983936,24742040,"""Thank you to all our players for joining us on this incredible journey and to the millions of Bethesda fans around the world. Now that we’re one team, we can start working together on the future ahead.” - @XboxP3",2253,78,39,1,532406707,{'532406707'},,1,Entretenimento,Games,2021-03-09T16:31:40.0000000+00:00,-0.1157717406749725,0.9090909090909092,0.1205682985453541,0.5596231297026976,1376.689711504115,0,0.5040546438427036,-0.14011315053664544,0.0016813657683162281,1,1.0,-0.2948435676278196,0.9344087343109311,0.34364021505209297,-0.1384317847683292,2371,0.6539842125803689,0.9090909090909092,0.1205682985453541,0.0,0.37348846260206064,39,1550.8602202397292,24742040,0.09090909090909091,4.108373088622667,0.37348846260206064,"""Thank you to all our players for joining us on this incredible journey and to the millions of Bethesda fans around the world. Now that we’re one team, we can start working together on the future ahead.” - @XboxP3",-0.8129973821962501,0.9502836798080598,678
1365315820080009221,821102114,"Congrats to all! We’ll be contacting all winners via DMs, so make sure to check your inboxes.
We hope you’ll keep showcasing your skillful use of our in-game photo mode and taking our breaths away!",1898,38,55,2,,,,0,Entretenimento,Games,2021-02-26T15:00:32.0000000+00:00,-0.1081195175647735,0.9090909090909092,0.1227497294409011,0.5594486161521587,1142.4186097450954,0,0.612782450030335,-0.1420548321644813,0.0015141778885280153,0,0.0,-0.3015328018818607,0.6704943984684992,0.06429507896269028,-0.1405406542759533,1993,0.6226196318448344,0.9090909090909092,0.1227497294409011,0.0,0.7632399827850195,35,1240.7533394386414,821102114,0.1452991452991453,5.2528869403439575,0.7632399827850195,"Congrats to all! We’ll be contacting all winners via DMs, so make sure to check your inboxes.
We hope you’ll keep showcasing your skillful use of our in-game photo mode and taking our breaths away!",-1.034510873345673,0.9502836798080598,678
1344689933978656771,1060978099146260480,#MoffGideon https://t.co/3MVNIEXa8F,2611,225,42,25,,,{'https://t.co/3mvniexa8f'},0,Entretenimento,Séries de TV,2020-12-31T17:00:38.0000000+00:00,0.0,0.0,0.0,0.5585860533280429,1748.380643906859,1,2.149015487357078,-0.12690558993515466,0.0,1,0.0,-0.25274521398217875,0.12157330713705938,0.579147458086167,-0.12690558993515466,2903,0.5958372621952912,0.0,0.0,0.0,0.8007529500040531,1,1716.488433567864,1060978099146260480,0.12280701754385964,6.520416878604433,0.8007529500040531,#MoffGideon https://t.co/3MVNIEXa8F,3.422843100278954,0.9502836798080598,678
1369375444793954323,807095,"If the economic recovery continues to be lopsided, people who were already at a disadvantage when the crisis began are in danger of being left even further behind. https://t.co/oFv3dWtbcb https://t.co/8f34V70pNU",70,39,8,4,,,"{'https://t.co/ofv3dwtbcb', 'https://t.co/8f34v70pnu'}",0,Notícias,Do Mundo,2021-03-09T19:52:02.0000000+00:00,-0.1550205051898956,0.7272727272727273,0.1389294145906989,0.5596253598795106,95.62109285362546,2,-0.05361755152165341,-0.1593846169797327,0.001163246220161697,2,0.0,-0.30008395509170194,0.9383173941763786,0.32762382003458496,-0.158221370759571,121,0.6551659131707684,0.7272727272727273,0.1389294145906989,0.0,0.4975210253975354,28,78.85820860151212,807095,0.11504424778761063,4.324605836147807,0.4975210253975354,"If the economic recovery continues to be lopsided, people who were already at a disadvantage when the crisis began are in danger of being left even further behind. https://t.co/oFv3dWtbcb https://t.co/8f34V70pNU",-2.7527104441297636,0.9502836798080598,678
1317842770816602114,715177919438577664,Change will challenge tradition. https://t.co/o7tcxGluYV,4559,1069,43,420,,,{'https://t.co/o7tcxgluyv'},0,Entretenimento,Séries de TV,2020-10-18T14:59:35.0000000+00:00,-0.2131175994873047,1.0,0.0,0.5575432950211788,3994.2540167986576,1,-0.879099181874819,-0.013114884001467389,0.00046703558208678435,1,0.0,0.15174596954718247,0.013170711739263615,0.036825190895878365,-0.012647848419380605,6091,0.5849370639061942,1.0,0.0,0.0,0.5079668928939428,4,3318.64509220273,715177919438577664,0.08256880733944953,6.152043480604419,0.5079668928939428,Change will challenge tradition. https://t.co/o7tcxGluYV,0.29836443370412735,0.9502836798080598,678
1336964656792035329,821102114,@discord @GOGcom @Steam @EpicGames ?,2904,15,27,0,121258930|18334111|3065618342|36803580,"{'36803580', '18334111', '121258930', '3065618342'}",,4,Entretenimento,Games,2020-12-10T09:23:08.0000000+00:00,0.0,0.0,0.0,0.5582772938390531,1653.0657753439968,0,2.149015487357078,-0.1404752809645622,0.00023832221163012392,4,4.0,-0.3070088207283319,0.06413473993362186,1.571054823647996,-0.14023695875293207,2946,0.5917784914141553,0.0,0.0,0.0,0.7632399827850195,5,1743.8311047117008,821102114,0.1452991452991453,5.2528869403439575,0.7632399827850195,@discord @GOGcom @Steam @EpicGames ?,2.0763651263409506,0.9502836798080598,678
1369441796925886465,807095,"Schumer faces formidable hurdles in keeping together his ideologically diverse caucus in the face of a more determined than ever Republican opposition. He told @lukebroadwater how he plans to handle this role. “I do my job well, and everything works out.” https://t.co/iYAZlxtyFG",128,32,12,5,26756955,{'26756955'},{'https://t.co/iyazlxtyfg'},1,Notícias,Do Mundo,2021-03-10T00:15:42.0000000+00:00,-0.1751487553119659,1.0,0.1290281554463294,0.5596282688067585,125.42897300488512,1,-0.33961293438650475,-0.15866925223184353,0.001233881752555511,2,1.0,-0.30073243126127447,0.9434858059419967,0.370517095900714,-0.15743537047928802,177,0.6568522563300762,1.0,0.1290281554463294,0.0,0.4975210253975354,41,114.70384284457229,807095,0.11504424778761063,4.324605836147807,0.4975210253975354,"Schumer faces formidable hurdles in keeping together his ideologically diverse caucus in the face of a more determined than ever Republican opposition. He told @lukebroadwater how he plans to handle this role. “I do my job well, and everything works out.” https://t.co/iYAZlxtyFG",-2.038859345145162,0.9502836798080598,678
1336810117057179649,821102114,@assassinscreed @CDPROJEKTRED @doubleleaf &lt;3 https://t.co/rIkYWdNAcX,6084,111,32,5,38232487|1171755060|110616795,"{'110616795', '38232487', '1171755060'}",{'https://t.co/rikywdnacx'},3,Entretenimento,Games,2020-12-09T23:09:03.0000000+00:00,-0.1430124342441558,1.0,0.2789425453258252,0.5582711912513336,3542.9514134812634,1,0.11700099836557956,-0.11418687111834229,0.00033680591576749577,4,3.0,-0.28627122251360726,0.06331946456640153,1.0720030643812404,-0.11385006520257479,6232,0.5917078262722907,1.0,0.2789425453258252,0.0,0.7632399827850195,4,3686.3647174083862,821102114,0.1452991452991453,5.2528869403439575,0.7632399827850195,@assassinscreed @CDPROJEKTRED @doubleleaf &lt;3 https://t.co/rIkYWdNAcX,1.723459833576476,0.9502836798080598,678
1369400194513723396,807095,Read more about what Americans can expect from the stimulus bill should it become law. https://t.co/kJuXBJHmfH,54,16,6,2,,,{'https://t.co/kjuxbjhmfh'},0,Notícias,Do Mundo,2021-03-09T21:30:23.0000000+00:00,-0.2184539437294006,1.0,0.1950623149643585,0.5596264448553054,56.63146594903869,1,-0.9549214617730327,-0.16110866510790406,0.0010782703918987174,1,0.0,-0.30555997393817314,0.9402419384026465,-0.053546368691624935,-0.16003039471600533,78,0.6557762807123347,1.0,0.1950623149643585,0.0,0.4975210253975354,15,51.60472962258795,807095,0.11504424778761063,4.324605836147807,0.4975210253975354,Read more about what Americans can expect from the stimulus bill should it become law. https://t.co/kJuXBJHmfH,-3.2620846670431307,0.9502836798080598,678
1365327872643260420,821102114,@memecity0 @tostspender @bixbyknows1 Sending love ❤️,36,2,2,0,1236695563342659589|3152101881|1327811881143205888,"{'1327811881143205888', '1236695563342659589', '3152101881'}",,3,Entretenimento,Games,2021-02-26T15:48:26.0000000+00:00,0.0,0.0,0.0,0.5594491374125309,23.50358613881069,0,2.149015487357078,-0.16268574996013907,0.00032779003254676444,3,3.0,-0.309388513307062,0.6711638299665084,1.266392654155191,-0.1623579599275923,40,0.6226617159702066,0.0,0.0,0.0,0.7632399827850195,6,25.38170895618625,821102114,0.1452991452991453,5.2528869403439575,0.7632399827850195,@memecity0 @tostspender @bixbyknows1 Sending love ❤️,1.9736484846794227,0.9502836798080598,678
1364607745270423556,821102114,"It’s not the news we enjoy sharing, but we want to make sure we launch this update properly. Stay tuned for more information as the time draws closer. Thank you for your continued patience and support. 3/3",21759,563,1156,53,,,,0,Entretenimento,Games,2021-02-24T16:06:54.0000000+00:00,-0.1324534714221954,1.0,0.1228052680573061,0.5594180339744235,13482.60945829298,0,0.2670296693433472,0.15665476651993782,0.0014886506241400623,0,0.0,-0.17315209772699106,0.632321512635198,0.06771940752478592,0.15814341714407787,23531,0.6203244224743885,1.0,0.1228052680573061,0.0,0.7632399827850195,37,14565.146750784681,821102114,0.1452991452991453,5.2528869403439575,0.7632399827850195,"It’s not the news we enjoy sharing, but we want to make sure we launch this update properly. Stay tuned for more information as the time draws closer. Thank you for your continued patience and support. 3/3",-0.6917746542144274,0.9502836798080598,678
1337077938076979205,821102114,@DeusEx @CDPROJEKTRED @Tholia_Bentz Thanks! Right back at ya! https://t.co/LipziY1zHV,1011,23,26,2,31137807|1171755060|858646142,"{'31137807', '858646142', '1171755060'}",{'https://t.co/lipziy1zhv'},3,Entretenimento,Games,2020-12-10T16:53:16.0000000+00:00,-0.1557211875915527,1.0,0.2195109508086083,0.558281768973651,607.5398219455894,1,-0.06357330676680811,-0.15210652713874678,0.0006150573660680939,4,3.0,-0.30427860101116466,0.0647390102002699,1.0265591845909863,-0.1514914697726787,1062,0.5918305102932019,1.0,0.2195109508086083,0.0,0.7632399827850195,8,629.1056239179003,821102114,0.1452991452991453,5.2528869403439575,0.7632399827850195,@DeusEx @CDPROJEKTRED @Tholia_Bentz Thanks! Right back at ya! https://t.co/LipziY1zHV,1.088804073713282,0.9502836798080598,678
