user_id,reputation_score,influence_score_v3,user_strength_score
21001379,0.07407407407407407,4.176966666845928,0.3094049382848835
213969309,0.029126213592233007,7.338984257395036,0.21375682303092336
214201922,0.038461538461538464,5.575150918666817,0.21442888148718528
214413743,0.0196078431372549,5.558989735966693,0.10899979874444496
21447363,0.09090909090909091,5.456633112537902,0.49605755568526383
2157651508,0.009900990099009901,6.202963248072324,0.061415477703686376
2176998871,0.047619047619047616,3.8173664380225047,0.18177935419154784
21887420,0.038461538461538464,1.9526112846716717,0.07510043402583352
225540697,0.038461538461538464,5.650931321344766,0.21734351235941407
22720074,0.056603773584905655,5.395819807765949,0.3054237627037329
22910295,0.06542056074766356,6.546522475206411,0.4282771712751858
23119425,0.07407407407407407,2.930875532255173,0.21710189127816096
232010910,0.07407407407407407,3.793752215682126,0.2810186826431204
23375688,0.038461538461538464,7.005159073575995,0.26942919513753827
234270825,0.009900990099009901,2.408239965311849,0.023843960052592567
236956880,0.029126213592233007,6.073229731589764,0.17689018635698342
23695888,0.0196078431372549,1.3105687581300351,0.02569742663000069
238475531,0.07407407407407407,5.742150981479232,0.42534451714660976
2396677714,0.009900990099009901,10.255924548809858,0.10154380741395899
23976386,0.0196078431372549,5.804773311992059,0.1138190845488639
24008967,0.047619047619047616,1.213915950598484,0.057805521457070665
24016767,0.06542056074766356,1.7852446031283857,0.11679170300839908
240664869,0.009900990099009901,8.523099256774207,0.08438712135420008
2412917082,0.06542056074766356,4.104223016175677,0.26850057115167986
2439032786,0.029126213592233007,4.360857772397737,0.12701527492420592
24742040,0.09090909090909091,4.108373088622667,0.37348846260206064
2485505982,0.0196078431372549,5.43821009855902,0.10663157055998079
250887629,0.009900990099009901,7.482003099363147,0.07407923860755591
252882791,0.056603773584905655,6.165970331069341,0.3490171885510947
25365536,0.047619047619047616,6.306532512375281,0.3003110720178705
25562270,0.07407407407407407,1.9846130762524565,0.14700837601870048
2557521,0.029126213592233007,5.989975230406809,0.17446529797301383
2559865245,0.0196078431372549,5.774148329026294,0.11321859468679007
262230432,0.009900990099009901,9.43921471367088,0.09345757142248397
26389359,0.0196078431372549,5.451648445480596,0.10689506755844305
26565946,0.0196078431372549,6.588883710172853,0.12919379823868338
26585095,0.09090909090909091,3.3696838307435106,0.3063348937039555
265902729,0.009900990099009901,4.796503534451076,0.0474901340044661
27042513,0.06542056074766356,6.127521919718482,0.40086591998158294
27195114,0.0196078431372549,9.001035873347552,0.17649089947740298
273181052,0.12280701754385964,3.931832321075638,0.48285660083385024
2735591,0.056603773584905655,1.932149925591476,0.10936697692027221
275575393,0.009900990099009901,4.650405270783995,0.046043616542415795
2836755090,0.09090909090909091,5.502864524735017,0.500260411339547
28785486,0.31506849315068497,4.602226414346362,1.4500165415063881
291428614,0.009900990099009901,11.014032510920583,0.10904982684079785
2941994339,0.038461538461538464,2.952381915997292,0.11355315061528047
297047872,0.047619047619047616,6.563553438463859,0.31255016373637423
29758446,0.06542056074766356,6.245700814146088,0.4085972495235759
29945848,0.009900990099009901,1.5051499783199058,0.014902475032870354
3001704118,0.06542056074766356,3.6432895521730346,0.23834604546926397
3004231,0.047619047619047616,5.123419939205481,0.24397237805740382
30599331,0.009900990099009901,1.2041199826559246,0.011921980026296283
310072711,0.0196078431372549,6.602037974123146,0.12945172498280677
310463188,0.056603773584905655,5.128508879349596,0.29029295543488276
314792669,0.09090909090909091,5.13324844945119,0.4666589499501082
318967677,0.009900990099009901,2.760422483423212,0.027330915677457542
331908924,0.056603773584905655,4.0369323456240345,0.22850560446928495
3339261074,0.09090909090909091,3.396952115379757,0.308813828670887
337789021,0.11504424778761063,4.537952741470721,0.5220653596382246
34097876,0.056603773584905655,3.787715288266275,0.21439897858110987
34507480,0.11504424778761063,8.052440125013836,0.9263869170369902
34613288,0.08256880733944953,5.442807587403064,0.44940613106997773
34713362,0.0196078431372549,3.2809957264354,0.06433324953794903
34992644,0.029126213592233007,2.322604320787627,0.06764866953750369
353786894,0.029126213592233007,6.748677508503217,0.1965634225777636
35727881,0.06542056074766356,3.739768837227189,0.24465777439804043
35999306,0.029126213592233007,3.339325238628178,0.09726190015421877
36184220,0.056603773584905655,4.098653610557962,0.23199926097497897
368276033,0.07407407407407407,5.51188893388942,0.40828806917699406
368815525,0.009900990099009901,6.755541620130988,0.06688655069436622
37570179,0.0196078431372549,3.400378398530495,0.06667408624569598
38633321,0.047619047619047616,3.820890147870935,0.18194714989861593
395305090,0.038461538461538464,7.270718183105568,0.2796430070425219
39887890,0.009900990099009901,6.765308074315087,0.06698324826054541
42703075,0.09090909090909091,3.22847145164447,0.29349740469495184
43192807,0.13793103448275865,5.44262972399096,0.7507075481366843
43815496,0.07407407407407407,4.978159096483628,0.3687525256654539
452155423,0.056603773584905655,5.4186213156508085,0.30671441409344197
46403451,0.047619047619047616,2.4758687927592598,0.11789851394091712
46467162,0.047619047619047616,4.4581227527645755,0.21229155965545596
47786101,0.056603773584905655,7.269533904974802,0.41148305122498874
48410093,0.0196078431372549,9.608980909719799,0.1884113903866627
50374439,0.009900990099009901,8.755459815147294,0.08668772094205242
50393960,0.047619047619047616,6.360946035817398,0.3029021921817808
516464106,0.009900990099009901,7.140644847758528,0.07069945393820325
517077573,0.038461538461538464,8.91231959394107,0.34278152284388735
52484614,0.0196078431372549,3.072547423082246,0.060246027903573446
53372965,0.047619047619047616,1.2041199826559246,0.05733904679313926
537951506,0.009900990099009901,9.421104530167055,0.09327826267492134
5391882,0.08256880733944953,1.9308466180872121,0.1594277024108707
55010030,0.09909909909909909,5.355545556835068,0.5307297398665382
55365711,0.056603773584905655,3.4909513017006057,0.19760101707739275
556260847,0.038461538461538464,6.2017293706241645,0.23852805271631403
558797310,0.0196078431372549,7.865999999820744,0.15423529411413223
56518880,0.038461538461538464,5.455251315212269,0.20981735827739498
58560480,0.038461538461538464,3.6295602707005696,0.13959847195002192
5988062,0.17355371900826447,3.3483770747405157,0.58112329396323
600435408,0.07407407407407407,5.794165860292392,0.42919747113276974
612782611,0.038461538461538464,4.7654562649251355,0.18328677942019753
6207392,0.047619047619047616,5.796044521957233,0.2760021200932016
621583,0.11504424778761063,3.0133520927272013,0.3466688248270232
624413,0.009900990099009901,3.688514315332774,0.036519943716166084
63525135,0.047619047619047616,5.543331693174845,0.2639681758654688
6446742,0.0196078431372549,7.315419312411342,0.1434395943610067
65184105,0.09090909090909091,4.103180449709308,0.373016404519028
6527972,0.09090909090909091,1.687617084462202,0.15341973495110928
65468720,0.047619047619047616,3.041353001467052,0.14482633340319293
67358777,0.0196078431372549,2.394185777363351,0.04694481916398727
68674747,0.029126213592233007,6.097460359758306,0.17759593280849434
715177919438577664,0.08256880733944953,6.152043480604419,0.5079668928939428
72915722,0.056603773584905655,4.791781489678391,0.27123291451009757
74177227,0.029126213592233007,2.28902633283544,0.06667066988841086
759251,0.1452991452991453,4.2680920668238995,0.6201501293675752
75974281,0.0196078431372549,7.455247721960529,0.146181327881579
772493970,0.0196078431372549,2.670535254257645,0.05236343635799304
773069256,0.029126213592233007,4.743404653426842,0.13815741709010218
77596200,0.038461538461538464,6.8603306398224895,0.26385887076240344
7905122,0.06542056074766356,2.4860947832072404,0.16264171478925873
79293791,0.06542056074766356,7.0620612790801705,0.4620040089117869
807095,0.11504424778761063,4.324605836147807,0.4975210253975354
811377,0.029126213592233007,4.966115294103242,0.14464413477970606
816653,0.056603773584905655,3.0731444796656504,0.1739515743206972
821102114,0.1452991452991453,5.2528869403439575,0.7632399827850195
82652901,0.13043478260869565,3.5924754418090012,0.4685837532794349
847238528,0.038461538461538464,7.1577583158200575,0.27529839676230994
87818409,0.17355371900826447,3.4965035868803676,0.6068312010288242
89366493,0.038461538461538464,5.533257112416208,0.21281758124677724
90057442,0.0196078431372549,4.430092198430254,0.08686455291039713
90963591,0.009900990099009901,0.9030899869919434,0.008941485019722212
93819292,0.038461538461538464,5.709334844532292,0.21958980171278047
95955871,0.13793103448275865,6.268239509431207,0.8645847599215459
9676212,0.047619047619047616,1.2843946481663195,0.06116164991268188
96829836,0.0196078431372549,5.949176831912862,0.11665052611593846
96951800,0.056603773584905655,6.234900948547322,0.3529189216158861
985916593065476096,0.056603773584905655,5.683231492916784,0.321692348655667
