user_id,algorithm,item_id,ranking,rating,pca1_score,author_id
11.0,B1-STATE_ART,1.363548342832218e+18,19.0,2.0,-0.14735923250046523,314792669.0
11.0,B1-STATE_ART,1.363548342832218e+18,20.0,2.0,-0.14735923250046523,314792669.0
11.0,B1-STATE_ART,1.351669168987226e+18,21.0,5.0,-0.06448115139968205,236956880.0
11.0,B1-STATE_ART,1.316844403797889e+18,22.0,5.0,0.01116754665663137,238475531.0
11.0,B1-STATE_ART,1.360341869478224e+18,23.0,5.0,-0.42207397726569684,19114743.0
11.0,B1-STATE_ART,1.3454054816286843e+18,24.0,1.0,-0.04481643624791294,18645813.0
11.0,B1-STATE_ART,1.3591852963827794e+18,25.0,2.0,2.2903781538172403,18228898.0
11.0,B1-STATE_ART,1.3537192800223437e+18,26.0,5.0,-0.059824337493552725,337789021.0
11.0,B1-STATE_ART,1.3247131864367964e+18,27.0,5.0,-0.20814223580974947,118483749.0
11.0,B1-STATE_ART,1.365207153359917e+18,28.0,1.0,-0.07498336865790561,18776605.0
11.0,B1-STATE_ART,1.3301640722270945e+18,29.0,5.0,0.017717940879499988,337789021.0
11.0,B1-STATE_ART,1.3334065809273037e+18,30.0,1.0,-0.17791259566186254,21001379.0
11.0,CS-STATE_ART,1.3580584777851208e+18,1.0,1.0,-0.14063880511466656,79293791.0
11.0,CS-STATE_ART,1.3546582205859226e+18,2.0,1.0,-0.17951176091655177,17919972.0
11.0,CS-STATE_ART,1.3347242116890747e+18,3.0,1.0,-0.3070918407947726,34507480.0
11.0,CS-STATE_ART,1.3169091832252867e+18,4.0,5.0,0.019229998600976857,79293791.0
11.0,CS-STATE_ART,1.2903898849270006e+18,5.0,5.0,-0.3633727965732956,79293791.0
11.0,CS-STATE_ART,1.3627699486914724e+18,6.0,5.0,-0.061034678920925685,236956880.0
11.0,CS-STATE_ART,1.3106937440569508e+18,7.0,5.0,0.07064286650105026,95955871.0
11.0,CS-STATE_ART,1.3523476078557266e+18,8.0,5.0,-0.1253628176093354,95955871.0
11.0,CS-STATE_ART,1.3193212761717596e+18,9.0,5.0,-0.37333464501248353,19373710.0
11.0,CS-STATE_ART,1.349370619616379e+18,10.0,5.0,-0.07849995228752192,2836755090.0
11.0,CS-STATE_ART,1.330692631551234e+18,11.0,5.0,-0.04127035064980623,95955871.0
11.0,CS-STATE_ART,1.3165012627041444e+18,12.0,5.0,-0.21818185850452204,19373710.0
11.0,CS-STATE_ART,1.347589799947985e+18,13.0,5.0,0.7438421993889042,18847632.0
11.0,CS-STATE_ART,1.3196862156422144e+18,14.0,5.0,-0.05818270316870682,19373710.0
11.0,CS-STATE_ART,1.2384906843840717e+18,15.0,5.0,-0.26717943317132414,297047872.0
11.0,CS-STATE_ART,1.3632389238796534e+18,16.0,5.0,-0.12027544870128072,55010030.0
11.0,CS-STATE_ART,1.359547910619345e+18,17.0,5.0,-0.11571793312119542,25365536.0
11.0,CS-STATE_ART,1.336325009367679e+18,18.0,5.0,-0.23805165034269385,2836755090.0
11.0,CS-STATE_ART,1.3276424514278646e+18,19.0,5.0,0.2303432235280514,238475531.0
11.0,CS-STATE_ART,1.33453488766421e+18,20.0,5.0,-0.05727764577955189,2836755090.0
11.0,CS-STATE_ART,1.304866700794364e+18,21.0,5.0,-0.06870273665927185,6207392.0
11.0,CS-STATE_ART,1.2636203387909448e+18,22.0,5.0,-0.11708147891269713,297047872.0
11.0,CS-STATE_ART,1.3156983597185516e+18,23.0,5.0,-0.15937042465184761,18645813.0
11.0,CS-STATE_ART,1.334706123971162e+18,24.0,1.0,0.1956822221284572,26565946.0
11.0,CS-STATE_ART,1.3675003827175465e+18,25.0,5.0,-0.13644433777417583,23976386.0
11.0,CS-STATE_ART,1.3645332792616796e+18,26.0,5.0,-0.202231328813611,118483749.0
11.0,CS-STATE_ART,1.3334921144082964e+18,27.0,5.0,-0.2720636988830497,15155074.0
11.0,CS-STATE_ART,1.334601400836354e+18,28.0,5.0,0.29049659501970854,15155074.0
11.0,CS-STATE_ART,1.0862689594924687e+18,29.0,5.0,-0.09967171559099224,202222127.0
11.0,CS-STATE_ART,1.3613762894756823e+18,30.0,5.0,-0.19584011315880132,621583.0
11.0,SC-STATE_ART,1.3370203389164995e+18,1.0,5.0,-0.18347052118344132,17919972.0
11.0,SC-STATE_ART,1.3370203389164995e+18,2.0,5.0,-0.18347052118344132,17919972.0
11.0,SC-STATE_ART,1.3370227468244992e+18,3.0,5.0,0.08229106606081385,17919972.0
11.0,SC-STATE_ART,1.3370227468244992e+18,4.0,5.0,0.08229106606081385,17919972.0
11.0,SC-STATE_ART,1.3370219074644992e+18,5.0,5.0,-0.16154240247303336,17919972.0
11.0,SC-STATE_ART,1.3370219074644992e+18,6.0,5.0,-0.16154240247303336,17919972.0
11.0,SC-STATE_ART,1.3620830477854392e+18,7.0,5.0,-0.0474482346115667,34507480.0
11.0,SC-STATE_ART,1.3620830477854392e+18,8.0,5.0,-0.0474482346115667,34507480.0
11.0,SC-STATE_ART,1.294010972055593e+18,9.0,4.0,-0.053850912702463415,79293791.0
11.0,SC-STATE_ART,1.294010972055593e+18,10.0,4.0,-0.053850912702463415,79293791.0
11.0,SC-STATE_ART,1.3347114532118897e+18,11.0,3.0,-0.04068600234268568,34507480.0
11.0,SC-STATE_ART,1.36511338565897e+18,12.0,1.0,-0.10871777463773491,155705264.0
11.0,SC-STATE_ART,1.3317489971245343e+18,13.0,3.0,-0.12830962255703932,17919972.0
11.0,SC-STATE_ART,1.3317489971245343e+18,14.0,3.0,-0.12830962255703932,17919972.0
11.0,SC-STATE_ART,1.3347267799031685e+18,15.0,5.0,-0.031373492424403855,14230524.0
11.0,SC-STATE_ART,1.355167587638907e+18,16.0,3.0,-0.04087581982139498,23375688.0
11.0,SC-STATE_ART,1.355167587638907e+18,17.0,3.0,-0.04087581982139498,23375688.0
11.0,SC-STATE_ART,1.3504832512914514e+18,18.0,5.0,0.4474535474004962,19373710.0
11.0,SC-STATE_ART,1.3504832512914514e+18,19.0,5.0,0.4474535474004962,19373710.0
11.0,SC-STATE_ART,1.3504832512914514e+18,20.0,5.0,0.4474535474004962,19373710.0
11.0,SC-STATE_ART,1.3420626015351644e+18,21.0,5.0,-0.13172077641200572,18847632.0
11.0,SC-STATE_ART,1.3599329809746575e+18,22.0,5.0,-0.07316846922166631,19373710.0
11.0,SC-STATE_ART,1.2404642613669192e+18,23.0,5.0,-0.19125759326135533,89366493.0
11.0,SC-STATE_ART,1.3360591191748977e+18,24.0,5.0,-0.05067412659202116,15155074.0
11.0,SC-STATE_ART,1.3595976955481539e+18,25.0,5.0,4.0226347109695535,15155074.0
11.0,SC-STATE_ART,1.366167129754538e+18,26.0,1.0,-0.04875378850195997,17019152.0
11.0,SC-STATE_ART,1.3696141750482493e+18,27.0,5.0,-0.2845627416919676,25562270.0
11.0,SC-STATE_ART,1.3653208765105603e+18,28.0,5.0,-0.041082154352236624,19114743.0
11.0,SC-STATE_ART,1.362776603047166e+18,29.0,3.0,-0.38199467721610814,621583.0
11.0,SC-STATE_ART,1.369042864316027e+18,30.0,5.0,-0.2296527880874022,15808647.0
11.0,SCSA-STATE_ART,1.365416645624144e+18,1.0,5.0,-0.2186451460695221,14230524.0
11.0,SCSA-STATE_ART,1.365416645624144e+18,2.0,5.0,-0.2186451460695221,14230524.0
11.0,SCSA-STATE_ART,1.3519205460118938e+18,3.0,4.0,-0.3048859056958908,14230524.0
11.0,SCSA-STATE_ART,1.3519205460118938e+18,4.0,4.0,-0.3048859056958908,14230524.0
11.0,SCSA-STATE_ART,1.3374639045664563e+18,5.0,5.0,-0.24612817692318925,17919972.0
11.0,SCSA-STATE_ART,1.3374639045664563e+18,6.0,5.0,-0.24612817692318925,17919972.0
11.0,SCSA-STATE_ART,1.3588436775824015e+18,7.0,2.0,-0.13816006666965833,34507480.0
11.0,SCSA-STATE_ART,1.3588436775824015e+18,8.0,2.0,-0.13816006666965833,34507480.0
11.0,SCSA-STATE_ART,1.3317416124022374e+18,9.0,2.0,-0.10075643480264229,17919972.0
11.0,SCSA-STATE_ART,1.3317416124022374e+18,10.0,2.0,-0.10075643480264229,17919972.0
11.0,SCSA-STATE_ART,1.331744604891345e+18,11.0,2.0,-0.253272002606642,17919972.0
11.0,SCSA-STATE_ART,1.331744604891345e+18,12.0,2.0,-0.253272002606642,17919972.0
11.0,SCSA-STATE_ART,1.3588435151495045e+18,13.0,2.0,-0.04930729297846681,34507480.0
11.0,SCSA-STATE_ART,1.3588435151495045e+18,14.0,2.0,-0.04930729297846681,34507480.0
11.0,SCSA-STATE_ART,1.2906597346395218e+18,15.0,3.0,0.19576223853926558,79293791.0
11.0,SCSA-STATE_ART,1.321455751567532e+18,16.0,5.0,-0.2301338248990776,19373710.0
11.0,SCSA-STATE_ART,1.3535027673529262e+18,17.0,2.0,-0.11148328997737739,23375688.0
11.0,SCSA-STATE_ART,1.3535027673529262e+18,18.0,2.0,-0.11148328997737739,23375688.0
11.0,SCSA-STATE_ART,1.3201423650388173e+18,19.0,5.0,-0.17361923021304965,19373710.0
11.0,SCSA-STATE_ART,1.3338730341140644e+18,20.0,3.0,-0.13706999717707236,19373710.0
11.0,SCSA-STATE_ART,1.357375687967998e+18,21.0,5.0,-0.07623044681489498,25365536.0
11.0,SCSA-STATE_ART,1.357375687967998e+18,22.0,5.0,-0.07623044681489498,25365536.0
11.0,SCSA-STATE_ART,1.3385929300223631e+18,23.0,5.0,-0.12866802007685607,22720074.0
11.0,SCSA-STATE_ART,1.3476190924175483e+18,24.0,5.0,-0.18262425869195464,238475531.0
11.0,SCSA-STATE_ART,1.362069293790163e+18,25.0,5.0,3.0260951736972395,15155074.0
11.0,SCSA-STATE_ART,1.3603464038731817e+18,26.0,3.0,-0.041076690246747795,19114743.0
11.0,SCSA-STATE_ART,1.3545651529395446e+18,27.0,4.0,-0.16274114613408908,155705264.0
11.0,SCSA-STATE_ART,1.369226601972564e+18,28.0,4.0,-0.18027316647775785,15808647.0
11.0,SCSA-STATE_ART,1.368622654870192e+18,29.0,4.0,-0.07512458718004676,15808647.0
11.0,SCSA-STATE_ART,1.3694581714675917e+18,30.0,4.0,-0.10775070131646466,1344951.0
12.0,B1-STATE_ART,1.3219192263413064e+18,1.0,5.0,3.7754678957063645,517077573.0
12.0,B1-STATE_ART,1.2726370784010977e+18,2.0,5.0,-0.10253290073244696,291428614.0
12.0,B1-STATE_ART,1.3439741436460442e+18,3.0,5.0,-0.04233578158118595,310072711.0
12.0,B1-STATE_ART,1.359318229735252e+18,4.0,3.0,-0.2607776937033641,43815496.0
12.0,B1-STATE_ART,1.3651554195643515e+18,5.0,5.0,-0.07774576414427942,250887629.0
12.0,B1-STATE_ART,1.3668042633855017e+18,6.0,5.0,-0.09600233873781211,19604744.0
12.0,B1-STATE_ART,1.3613969642277724e+18,7.0,5.0,-0.04110265807870669,2559865245.0
12.0,B1-STATE_ART,1.3653724385786675e+18,8.0,2.0,-0.028898250829961124,214201922.0
12.0,B1-STATE_ART,1.339746480014254e+18,9.0,5.0,-0.06893107408693366,310072711.0
12.0,B1-STATE_ART,1.3644151836075868e+18,10.0,2.0,-0.10757115987381695,35999306.0
12.0,CS-STATE_ART,1.344852533122982e+18,1.0,5.0,-0.11031204486476319,517077573.0
12.0,CS-STATE_ART,1.331282297014743e+18,2.0,5.0,-0.043238840694913086,517077573.0
12.0,CS-STATE_ART,1.3698322538162463e+18,3.0,5.0,-0.03633494728952892,77596200.0
12.0,CS-STATE_ART,1.3661215894781542e+18,4.0,5.0,-0.02881404623074516,77596200.0
12.0,CS-STATE_ART,1.3663805047365345e+18,5.0,3.0,-0.17531116368939756,77596200.0
12.0,CS-STATE_ART,1.359370632350208e+18,6.0,2.0,-0.14345417496623505,43815496.0
12.0,CS-STATE_ART,1.3585290069670339e+18,7.0,3.0,-0.04117041141566449,43815496.0
12.0,CS-STATE_ART,1.3364351041727652e+18,8.0,3.0,-0.2857162505715516,26389359.0
12.0,CS-STATE_ART,1.3700693879741194e+18,9.0,5.0,-0.041085174824828694,43815496.0
12.0,CS-STATE_ART,1.3593190305872937e+18,10.0,3.0,-0.049536447296346736,43815496.0
12.0,SC-STATE_ART,1.3011641881364316e+18,1.0,5.0,-0.17318279287490673,517077573.0
12.0,SC-STATE_ART,1.3651092732404736e+18,2.0,3.0,-0.08894315021279567,214201922.0
12.0,SC-STATE_ART,1.3615112521037292e+18,3.0,5.0,-0.041117918743547026,214201922.0
12.0,SC-STATE_ART,1.3497495780950753e+18,4.0,5.0,-0.14395654984285003,35999306.0
12.0,SC-STATE_ART,1.3615864024845148e+18,5.0,2.0,-0.1491109201345624,214201922.0
12.0,SC-STATE_ART,1.361853779025404e+18,6.0,2.0,-0.07661405828227603,19604744.0
12.0,SC-STATE_ART,1.3650378272982385e+18,7.0,2.0,-0.20322677252637172,234270825.0
12.0,SC-STATE_ART,1.361857937518465e+18,8.0,5.0,-0.09634069023763263,19604744.0
12.0,SC-STATE_ART,1.366910062711685e+18,9.0,5.0,-0.15002981628607678,24008967.0
12.0,SC-STATE_ART,1.3661971200641925e+18,10.0,5.0,-0.09815614448840627,24008967.0
12.0,SCSA-STATE_ART,1.3602869910116393e+18,1.0,5.0,-0.040264024558492754,43815496.0
12.0,SCSA-STATE_ART,1.367532398825648e+18,2.0,5.0,-0.273757657548845,58560480.0
12.0,SCSA-STATE_ART,1.3260335695551816e+18,3.0,2.0,-0.11031582324447188,772493970.0
12.0,SCSA-STATE_ART,1.3658128117215437e+18,4.0,3.0,-0.1615238592284648,24008967.0
12.0,SCSA-STATE_ART,1.3548070672324895e+18,5.0,5.0,-0.11542378827056153,3339261074.0
12.0,SCSA-STATE_ART,1.3348739132103803e+18,6.0,5.0,0.05185188767810755,3339261074.0
12.0,SCSA-STATE_ART,1.3658116808155546e+18,7.0,3.0,-0.10801369641382295,24008967.0
12.0,SCSA-STATE_ART,1.3562553521452728e+18,8.0,5.0,-0.16526928104485264,3339261074.0
12.0,SCSA-STATE_ART,1.3657843582175232e+18,9.0,3.0,-0.06528116554225971,24008967.0
12.0,SCSA-STATE_ART,1.3341300515546685e+18,10.0,5.0,-0.09557108667979064,58560480.0
13.0,B1-STATE_ART,1.3124763698303386e+18,1.0,4.0,-0.0888569263195162,1.1414177742011843e+18
13.0,B1-STATE_ART,1.357343495132881e+18,2.0,2.0,-0.3658739434376478,29758446.0
13.0,B1-STATE_ART,1.3540819770628506e+18,3.0,3.0,1.6692881360642475,29758446.0
13.0,B1-STATE_ART,1.3276739158298665e+18,4.0,4.0,-0.07251137996388331,252882791.0
13.0,B1-STATE_ART,1.3371024295322173e+18,5.0,4.0,-0.17674979056156126,612782611.0
13.0,B1-STATE_ART,1.3368089917925253e+18,6.0,2.0,-0.11779298193323823,821102114.0
13.0,B1-STATE_ART,1.3653463149560054e+18,7.0,2.0,-0.16245354383539076,15234657.0
13.0,B1-STATE_ART,1.2859527484840837e+18,8.0,1.0,-0.1692330997746734,14464766.0
13.0,B1-STATE_ART,1.362949278365143e+18,9.0,1.0,-0.1228643921123287,155705264.0
13.0,B1-STATE_ART,1.369324832702296e+18,10.0,2.0,-0.15690678032412103,816653.0
13.0,CS-STATE_ART,1.350865539091067e+18,1.0,3.0,-0.17315227645434572,252882791.0
13.0,CS-STATE_ART,1.3515947640560886e+18,2.0,3.0,-0.2956298142344579,29758446.0
13.0,CS-STATE_ART,1.365731424322478e+18,3.0,5.0,-0.24533429288103248,10671602.0
13.0,CS-STATE_ART,1.3690878679396598e+18,4.0,3.0,-0.10228017373565317,24742040.0
13.0,CS-STATE_ART,1.3588984131363963e+18,5.0,4.0,-0.052035190041058214,331908924.0
13.0,CS-STATE_ART,1.3309484729927762e+18,6.0,5.0,0.25665988304296616,612782611.0
13.0,CS-STATE_ART,1.337104278398382e+18,7.0,5.0,-0.15494945455092327,821102114.0
13.0,CS-STATE_ART,1.3520177205781053e+18,8.0,1.0,-0.1197800864865051,821102114.0
13.0,CS-STATE_ART,1.36317237884339e+18,9.0,2.0,-0.017383950081541436,331908924.0
13.0,CS-STATE_ART,1.3629026985850716e+18,10.0,5.0,-0.10041633609347436,331908924.0
13.0,SC-STATE_ART,1.36511338565897e+18,1.0,1.0,-0.10871777463773491,155705264.0
13.0,SC-STATE_ART,1.3368101170571796e+18,2.0,4.0,-0.04022225732122395,821102114.0
13.0,SC-STATE_ART,1.3369646567920353e+18,3.0,1.0,-0.04122516607238536,821102114.0
13.0,SC-STATE_ART,1.369325020258984e+18,4.0,4.0,-0.18852607795280596,24742040.0
13.0,SC-STATE_ART,1.3653158200800092e+18,5.0,4.0,-0.2503061120689369,821102114.0
13.0,SC-STATE_ART,1.3373181682772419e+18,6.0,1.0,-0.04099004737472724,821102114.0
13.0,SC-STATE_ART,1.366167129754538e+18,7.0,2.0,-0.04875378850195997,17019152.0
13.0,SC-STATE_ART,1.3653278726432604e+18,8.0,1.0,-0.041084257951382944,821102114.0
13.0,SC-STATE_ART,1.362776603047166e+18,9.0,2.0,-0.38199467721610814,621583.0
13.0,SC-STATE_ART,1.3635514924860088e+18,10.0,1.0,-0.12732024635153108,15234657.0
13.0,SCSA-STATE_ART,1.3646077452704236e+18,1.0,4.0,-0.29263820861782125,821102114.0
13.0,SCSA-STATE_ART,1.3370779380769792e+18,2.0,3.0,-0.04334469739848226,821102114.0
13.0,SCSA-STATE_ART,1.3678829273847685e+18,3.0,4.0,-0.15272492804811846,10671602.0
13.0,SCSA-STATE_ART,1.3367936637924065e+18,4.0,4.0,-0.041096177633853384,821102114.0
13.0,SCSA-STATE_ART,1.3365967128577434e+18,5.0,1.0,-0.21991647434752531,821102114.0
13.0,SCSA-STATE_ART,1.3545651529395446e+18,6.0,1.0,-0.16274114613408908,155705264.0
13.0,SCSA-STATE_ART,1.3693868181693727e+18,7.0,5.0,-0.14896841335158872,24742040.0
